NAME,state,county,tract,mhi,mhi_moe,aggregate_income,aggregate_income_moe,lq_mean_income,lq_mean_income_moe,lq_upper_limit,lq_upper_limit_moe,mhi_owner,mhi_owner_moe,mhi_renter,mhi_renter_moe,population,population_moe,households,households_moe,avg_household_size,avg_household_size_moe,poverty_count,poverty_count_moe,poverty_universe,poverty_universe_moe,geoid,geo_level,acs_year,poverty_rate,mean_income,income_skew
Census Tract 100.18; San Diego County; California,06,073,010018,139643.0,21213.0,295488200.0,37448756.0,36207.0,15208.0,64672.0,19513.0,170068.0,10381.0,87976.0,40181.0,6695,825,2116,226,3.16,0.26,157,137,6656,831,06073010018,tract,2023,0.023587740384615384,139644.7069943289,1.000012223987804
Census Tract 100.19; San Diego County; California,06,073,010019,131316.0,11542.0,153341700.0,24456316.0,63144.0,23452.0,84398.0,13490.0,145161.0,22326.0,124750.0,49650.0,3568,534,1082,99,3.29,0.45,171,232,3563,534,06073010019,tract,2023,0.04799326410328375,141720.6099815157,1.0792333758377937
Census Tract 101.03; San Diego County; California,06,073,010103,57500.0,13303.0,168107000.0,24036041.0,17088.0,7687.0,28753.0,7229.0,52458.0,25939.0,58750.0,13863.0,6592,972,2238,361,2.94,0.37,1616,913,6552,965,06073010103,tract,2023,0.24664224664224665,75114.8346738159,1.3063449508489722
Census Tract 101.04; San Diego County; California,06,073,010104,103315.0,26206.0,140384900.0,33142002.0,28706.0,24669.0,61032.0,17150.0,103152.0,30263.0,105750.0,57582.0,3203,597,1137,184,2.8,0.4,172,114,3203,597,06073010104,tract,2023,0.05369965657196379,123469.56904133686,1.1950788272887467
Census Tract 101.06; San Diego County; California,06,073,010106,50833.0,15544.0,97491800.0,16597218.0,10111.0,7994.0,21750.0,21467.0,88235.0,9554.0,40864.0,14814.0,4704,505,1336,92,3.5,0.32,1128,536,4704,505,06073010106,tract,2023,0.23979591836734693,72972.90419161676,1.435541954864296
Census Tract 101.07; San Diego County; California,06,073,010107,85875.0,24034.0,158339400.0,23164408.0,24179.0,7103.0,39858.0,9125.0,91808.0,25073.0,59152.0,21164.0,5928,695,1705,151,3.44,0.32,275,151,5913,693,06073010107,tract,2023,0.04650769490952139,92867.68328445748,1.0814286263110042
Census Tract 101.09; San Diego County; California,06,073,010109,104630.0,10198.0,139673100.0,31278874.0,44681.0,7139.0,58412.0,7835.0,106719.0,8680.0,,,4824,848,1167,151,4.13,0.41,229,260,4809,844,06073010109,tract,2023,0.047619047619047616,119685.60411311054,1.143893760041198
Census Tract 101.10; San Diego County; California,06,073,010110,68333.0,15517.0,184088200.0,35454268.0,12904.0,9115.0,29309.0,16971.0,93750.0,29842.0,48673.0,16065.0,7368,872,2068,199,3.56,0.35,1522,637,7277,880,06073010110,tract,2023,0.2091521231276625,89017.50483558995,1.3027015473576449
Census Tract 101.11; San Diego County; California,06,073,010111,59561.0,18718.0,80169000.0,19115068.0,19104.0,6981.0,32604.0,9233.0,79821.0,50092.0,55659.0,20085.0,3614,791,845,135,4.27,0.41,598,375,3607,791,06073010111,tract,2023,0.16578874410867758,94874.55621301776,1.5928973021443185
Census Tract 101.12; San Diego County; California,06,073,010112,57083.0,6714.0,102224300.0,20349038.0,10801.0,7431.0,28800.0,19074.0,57785.0,31369.0,56696.0,12714.0,5241,881,1516,208,3.46,0.31,1195,405,5241,881,06073010112,tract,2023,0.22800992177065446,67430.27704485488,1.1812672257038852
Census Tract 102.01; San Diego County; California,06,073,010201,108250.0,20260.0,169916800.0,41626541.0,36975.0,8474.0,56726.0,12553.0,134821.0,40790.0,82292.0,23862.0,3562,311,1142,134,2.26,0.19,1072,199,3511,332,06073010201,tract,2023,0.3053261179151239,148788.79159369526,1.374492301096492
Census Tract 102.02; San Diego County; California,06,073,010202,103247.0,9409.0,176143700.0,67910267.0,,,61563.0,27948.0,133488.0,62708.0,85000.0,28890.0,3473,645,1350,218,2.57,0.27,319,231,3458,644,06073010202,tract,2023,0.09224985540775014,130476.81481481482,1.263734682991417
Census Tract 103; San Diego County; California,06,073,010300,77722.0,30366.0,155563400.0,28970103.0,14159.0,5746.0,24010.0,4813.0,106964.0,46402.0,40293.0,12828.0,4240,650,1507,121,2.81,0.33,524,240,4240,650,06073010300,tract,2023,0.12358490566037736,103227.20637027206,1.3281594190869002
Census Tract 104.01; San Diego County; California,06,073,010401,70609.0,16801.0,69429800.0,11116346.0,22202.0,5899.0,37104.0,3913.0,102308.0,29713.0,59821.0,15218.0,2150,352,821,107,2.62,0.36,100,60,2150,352,06073010401,tract,2023,0.046511627906976744,84567.3568818514,1.197685236752417
Census Tract 104.02; San Diego County; California,06,073,010402,59227.0,13978.0,139535800.0,19620366.0,15085.0,7272.0,29086.0,4805.0,90909.0,34241.0,57750.0,10955.0,5442,520,1812,164,3.0,0.21,849,466,5442,520,06073010402,tract,2023,0.15600882028665933,77006.51214128036,1.3001926847768814
Census Tract 105.01; San Diego County; California,06,073,010501,118634.0,8121.0,73110900.0,13288161.0,38187.0,16854.0,81136.0,17467.0,117669.0,5514.0,131250.0,40826.0,1288,195,555,72,2.32,0.21,70,42,1282,192,06073010501,tract,2023,0.054602184087363496,131731.35135135136,1.1104013297313702
Census Tract 105.02; San Diego County; California,06,073,010502,65351.0,9463.0,180124700.0,32038367.0,24263.0,6889.0,35928.0,4031.0,122059.0,52602.0,63314.0,10359.0,5742,687,2121,264,2.71,0.29,1004,555,5742,687,06073010502,tract,2023,0.17485196795541624,84924.42244224422,1.2995122100999865
Census Tract 106.01; San Diego County; California,06,073,010601,202692.0,27969.0,215356200.0,65433694.0,52316.0,16365.0,94306.0,11123.0,206618.0,48162.0,148194.0,36433.0,1981,307,864,144,2.29,0.21,96,52,1981,307,06073010601,tract,2023,0.04846037354871277,249254.86111111112,1.2297222441493059
Census Tract 108; San Diego County; California,06,073,010800,132000.0,17669.0,195766000.0,47149418.0,42441.0,16314.0,72691.0,8733.0,165250.0,49337.0,124167.0,18476.0,2474,410,928,136,2.67,0.29,121,96,2474,410,06073010800,tract,2023,0.04890864995957963,210954.74137931035,1.5981419801462906
Census Tract 109; San Diego County; California,06,073,010900,179063.0,44119.0,170448900.0,36164584.0,32549.0,18046.0,65750.0,54848.0,180000.0,49127.0,178393.0,114016.0,1581,308,607,92,2.6,0.32,16,15,1581,308,06073010900,tract,2023,0.010120177103099304,280805.4365733114,1.568193521684052
Census Tract 110; San Diego County; California,06,073,011000,97237.0,30065.0,192954400.0,28727258.0,25102.0,7856.0,32711.0,27510.0,105372.0,52483.0,95724.0,39715.0,2787,379,1376,223,1.89,0.17,81,97,2605,378,06073011000,tract,2023,0.03109404990403071,140228.48837209304,1.4421309622067016
Census Tract 111; San Diego County; California,06,073,011100,127050.0,18141.0,235232600.0,33667112.0,29850.0,8608.0,57286.0,10860.0,154844.0,37830.0,85357.0,60407.0,3531,501,1487,167,2.37,0.3,139,95,3531,501,06073011100,tract,2023,0.03936561880487114,158192.7370544721,1.245121897319733
Census Tract 113; San Diego County; California,06,073,011300,155114.0,102391.0,5074500.0,3557669.0,,,108233.0,45564.0,,,155114.0,102391.0,2386,169,37,27,3.59,0.93,18,25,133,102,06073011300,tract,2023,0.13533834586466165,137148.64864864864,0.8841796913795572
Census Tract 116.01; San Diego County; California,06,073,011601,69542.0,11254.0,119931500.0,18111630.0,13544.0,5959.0,26500.0,12312.0,98018.0,36323.0,65694.0,9782.0,5796,651,1623,180,3.53,0.34,1146,462,5736,652,06073011601,tract,2023,0.1997907949790795,73894.94762784966,1.0625945130690757
Census Tract 116.02; San Diego County; California,06,073,011602,57303.0,9016.0,82868800.0,24561162.0,15815.0,6911.0,28146.0,6396.0,60698.0,33490.0,56831.0,12314.0,3671,845,1320,303,2.71,0.26,443,250,3583,845,06073011602,tract,2023,0.12363940831705275,62779.393939393936,1.0955690616441363
Census Tract 117; San Diego County; California,06,073,011700,56045.0,14419.0,171927400.0,26378272.0,9401.0,3880.0,18494.0,5529.0,86020.0,35627.0,48363.0,16972.0,7376,909,2607,235,2.81,0.29,1005,368,7335,911,06073011700,tract,2023,0.13701431492842536,65948.36977368622,1.1767038946147956
Census Tract 118.01; San Diego County; California,06,073,011801,61146.0,27522.0,86560800.0,11095641.0,13990.0,4731.0,19802.0,9235.0,100217.0,25713.0,43083.0,32580.0,3278,416,1128,151,2.9,0.31,736,414,3278,416,06073011801,tract,2023,0.22452715070164733,76738.29787234042,1.2550011100045861
Census Tract 118.02; San Diego County; California,06,073,011802,57273.0,14114.0,155989600.0,27705918.0,12645.0,7366.0,30115.0,9561.0,85603.0,33701.0,44083.0,5389.0,7161,982,1956,243,3.65,0.33,1167,531,7137,979,06073011802,tract,2023,0.16351408154686844,79749.28425357873,1.3924411896282496
Census Tract 119.02; San Diego County; California,06,073,011902,76685.0,11788.0,177334400.0,27770315.0,22860.0,4073.0,30917.0,5688.0,103965.0,6721.0,37027.0,13845.0,6135,732,1812,229,3.3,0.34,538,379,6097,733,06073011902,tract,2023,0.08824011809086436,97866.66666666667,1.2762165569103041
Census Tract 120.02; San Diego County; California,06,073,012002,38973.0,17638.0,60727300.0,12371618.0,6918.0,4250.0,15333.0,6926.0,78241.0,7550.0,24175.0,22395.0,3319,628,1257,203,2.54,0.3,699,369,3241,628,06073012002,tract,2023,0.21567417463745758,48311.296738265715,1.2396093895329001
Census Tract 120.03; San Diego County; California,06,073,012003,93438.0,22130.0,82540000.0,11501430.0,26044.0,7389.0,41062.0,8446.0,106932.0,27707.0,67500.0,14521.0,2899,399,803,104,3.58,0.28,163,101,2881,392,06073012003,tract,2023,0.05657757723012843,102789.5392278954,1.1000828274138508
Census Tract 121.01; San Diego County; California,06,073,012101,93824.0,22449.0,67413500.0,14135622.0,19464.0,11345.0,43769.0,16397.0,124167.0,33190.0,54222.0,24698.0,2193,455,666,81,3.29,0.47,169,79,2178,450,06073012101,tract,2023,0.0775941230486685,101221.47147147146,1.0788441280639438
Census Tract 121.02; San Diego County; California,06,073,012102,70125.0,11226.0,83144200.0,19686493.0,,,31227.0,13978.0,71765.0,10542.0,57093.0,26713.0,2753,425,944,111,2.91,0.32,462,270,2745,422,06073012102,tract,2023,0.16830601092896175,88076.48305084746,1.2559926281760778
Census Tract 122; San Diego County; California,06,073,012200,60500.0,8626.0,77308900.0,15236517.0,21056.0,7066.0,37664.0,9567.0,67283.0,24188.0,39518.0,22183.0,3355,432,926,160,3.62,0.61,494,247,3355,432,06073012200,tract,2023,0.14724292101341283,83486.93304535637,1.379949306534816
Census Tract 123.02; San Diego County; California,06,073,012302,44750.0,9227.0,58127900.0,20035448.0,10751.0,5334.0,20861.0,11691.0,81250.0,12758.0,40000.0,12464.0,1533,213,786,95,1.89,0.19,282,123,1504,209,06073012302,tract,2023,0.1875,73954.07124681934,1.652604944063002
Census Tract 123.03; San Diego County; California,06,073,012303,75024.0,13594.0,135610400.0,39208692.0,13198.0,9217.0,32851.0,15186.0,111940.0,39818.0,67500.0,8724.0,3847,428,1211,122,2.99,0.24,450,167,3716,427,06073012303,tract,2023,0.12109795479009688,111982.16350123864,1.492617875629647
Census Tract 123.04; San Diego County; California,06,073,012304,90300.0,17649.0,171230300.0,47570064.0,22913.0,9257.0,34975.0,24705.0,147760.0,36164.0,75873.0,16724.0,4427,960,1396,200,3.15,0.42,437,174,4378,957,06073012304,tract,2023,0.09981726815897671,122657.80802292263,1.3583367444398962
Census Tract 124.01; San Diego County; California,06,073,012401,81538.0,23598.0,109333200.0,27026809.0,21419.0,9609.0,38350.0,10358.0,103015.0,31244.0,79511.0,23851.0,3151,474,1172,181,2.69,0.26,214,146,3151,474,06073012401,tract,2023,0.06791494763567121,93287.7133105802,1.1441010732490398
Census Tract 124.02; San Diego County; California,06,073,012402,64018.0,21602.0,141086400.0,27096027.0,21717.0,5791.0,33720.0,8569.0,110804.0,32941.0,52986.0,10865.0,5448,962,1871,267,2.77,0.3,895,503,5325,961,06073012402,tract,2023,0.168075117370892,75406.94815606627,1.1779022799223073
Census Tract 125.01; San Diego County; California,06,073,012501,43125.0,12847.0,80772100.0,14129747.0,11392.0,5563.0,22005.0,4707.0,35733.0,21045.0,45875.0,12242.0,3980,571,1479,138,2.69,0.3,1128,554,3980,571,06073012501,tract,2023,0.2834170854271357,54612.64367816092,1.2663801432617026
Census Tract 125.02; San Diego County; California,06,073,012502,65625.0,20105.0,133296400.0,20245874.0,22319.0,4818.0,33125.0,4272.0,78056.0,30146.0,58750.0,28362.0,4830,569,1775,168,2.71,0.28,596,289,4830,569,06073012502,tract,2023,0.12339544513457557,75096.56338028169,1.1443285848423876
Census Tract 126; San Diego County; California,06,073,012600,78017.0,16798.0,151912700.0,30691649.0,20588.0,5634.0,29500.0,8272.0,107344.0,26755.0,70750.0,13832.0,4700,727,1542,183,3.05,0.26,544,503,4700,727,06073012600,tract,2023,0.11574468085106383,98516.66666666667,1.2627589713353073
Census Tract 127; San Diego County; California,06,073,012700,67961.0,15520.0,125828700.0,22699569.0,11504.0,5381.0,26083.0,7160.0,68224.0,13155.0,67357.0,19352.0,4882,827,1737,175,2.76,0.33,662,253,4882,827,06073012700,tract,2023,0.1356001638672675,72440.24179620034,1.0659090036373853
Census Tract 128; San Diego County; California,06,073,012800,84185.0,18946.0,141900600.0,24673438.0,23967.0,8198.0,43059.0,8939.0,120223.0,23970.0,57768.0,16208.0,3797,577,1339,143,2.82,0.28,276,135,3791,578,06073012800,tract,2023,0.07280400949617515,105975.05601194921,1.258835374614827
Census Tract 129; San Diego County; California,06,073,012900,103438.0,18849.0,156295500.0,47847931.0,30185.0,7122.0,50643.0,4967.0,116023.0,19559.0,91736.0,19204.0,3741,534,1134,131,3.3,0.34,203,157,3741,534,06073012900,tract,2023,0.05426356589147287,137826.71957671957,1.332457313334747
Census Tract 130; San Diego County; California,06,073,013000,72700.0,18165.0,158352200.0,27467898.0,12051.0,5355.0,21777.0,10082.0,98594.0,33329.0,54565.0,26927.0,5526,698,1882,190,2.78,0.21,703,336,5233,701,06073013000,tract,2023,0.13433976686413146,84140.3825717322,1.157364271963304
Census Tract 131.02; San Diego County; California,06,073,013102,64619.0,5761.0,179059800.0,39879060.0,26620.0,6119.0,39478.0,10478.0,81538.0,47331.0,63463.0,5123.0,6868,1250,2067,251,3.31,0.34,682,405,6554,1044,06073013102,tract,2023,0.10405859017393958,86627.8664731495,1.340594352638535
Census Tract 131.03; San Diego County; California,06,073,013103,73333.0,23732.0,63868400.0,19426974.0,19995.0,5598.0,33214.0,12071.0,87884.0,40410.0,71637.0,13108.0,2485,493,770,196,3.22,0.4,338,137,2478,492,06073013103,tract,2023,0.13640032284100082,82945.97402597402,1.1310866052933062
Census Tract 131.04; San Diego County; California,06,073,013104,54750.0,7952.0,129741200.0,20747940.0,19180.0,3021.0,26054.0,4980.0,102750.0,32623.0,51285.0,5893.0,5718,823,1848,189,3.09,0.32,642,305,5718,823,06073013104,tract,2023,0.11227701993704092,70206.27705627706,1.2823064302516358
Census Tract 132.03; San Diego County; California,06,073,013203,52014.0,8030.0,157123700.0,35945585.0,15752.0,3596.0,23492.0,11726.0,128125.0,88861.0,50201.0,4608.0,6020,942,2146,222,2.79,0.29,743,357,6012,943,06073013203,tract,2023,0.12358616101131072,73217.00838769805,1.407640411960204
Census Tract 132.04; San Diego County; California,06,073,013204,61852.0,22142.0,112615000.0,26110431.0,14943.0,10224.0,30680.0,13304.0,60278.0,20087.0,75000.0,32747.0,4522,692,1284,179,3.52,0.47,425,222,4522,692,06073013204,tract,2023,0.09398496240601503,87706.3862928349,1.4180040466409316
Census Tract 132.05; San Diego County; California,06,073,013205,61786.0,35868.0,57052900.0,14634579.0,17634.0,5954.0,27250.0,10576.0,,,62955.0,35103.0,2182,396,704,125,3.06,0.28,278,147,2178,396,06073013205,tract,2023,0.12764003673094582,81041.05113636363,1.3116410050232032
Census Tract 132.06; San Diego County; California,06,073,013206,52622.0,4734.0,130075900.0,19724807.0,15443.0,4000.0,24718.0,3679.0,52888.0,10571.0,52588.0,7356.0,5999,815,2181,206,2.74,0.29,1367,552,5979,815,06073013206,tract,2023,0.2286335507609968,59640.48601558918,1.1333755086387667
Census Tract 133.01; San Diego County; California,06,073,013301,106645.0,20357.0,179380300.0,35005573.0,18368.0,8787.0,34500.0,15569.0,108986.0,17037.0,76701.0,45766.0,4860,753,1567,184,3.09,0.32,355,139,4840,755,06073013301,tract,2023,0.07334710743801653,114473.70772176133,1.0734090461040022
Census Tract 133.02; San Diego County; California,06,073,013302,100772.0,22514.0,164282800.0,25749460.0,27416.0,7831.0,45941.0,16496.0,120260.0,15032.0,66294.0,19302.0,7029,2599,1537,240,4.56,1.31,513,339,7000,2599,06073013302,tract,2023,0.07328571428571429,106885.36109303839,1.0606652750073273
Census Tract 133.03; San Diego County; California,06,073,013303,71750.0,32969.0,125599900.0,28003184.0,19187.0,5492.0,35290.0,13309.0,72717.0,35047.0,68438.0,50225.0,4593,619,1388,175,3.3,0.32,309,176,4576,615,06073013303,tract,2023,0.06752622377622378,90489.84149855908,1.261182459910231
Census Tract 133.06; San Diego County; California,06,073,013306,86563.0,19166.0,117640300.0,17728209.0,27476.0,9271.0,50822.0,11622.0,107974.0,24119.0,58835.0,14294.0,4066,503,1134,125,3.56,0.27,568,265,4064,503,06073013306,tract,2023,0.13976377952755906,103739.24162257496,1.1984247498651266
Census Tract 133.07; San Diego County; California,06,073,013307,80156.0,39180.0,127014900.0,35805591.0,15678.0,6524.0,19917.0,24112.0,87054.0,39470.0,46463.0,45430.0,4538,1104,1287,283,3.49,0.47,972,836,4532,1101,06073013307,tract,2023,0.2144748455428067,98690.67599067598,1.2312325464179348
Census Tract 133.08; San Diego County; California,06,073,013308,95725.0,24041.0,102176200.0,18881784.0,36950.0,8925.0,54500.0,21753.0,119063.0,41236.0,78750.0,18138.0,3885,755,1035,150,3.74,0.43,380,307,3885,755,06073013308,tract,2023,0.0978120978120978,98720.96618357488,1.0312976357646892
Census Tract 133.09; San Diego County; California,06,073,013309,140882.0,19104.0,284767700.0,48624679.0,35973.0,8760.0,58800.0,24349.0,148553.0,16707.0,91964.0,71036.0,7211,923,1896,214,3.77,0.29,326,141,7191,924,06073013309,tract,2023,0.04533444583507162,150193.9345991561,1.0660974049144398
Census Tract 133.12; San Diego County; California,06,073,013312,97188.0,24778.0,91525500.0,16887669.0,16914.0,9934.0,32583.0,29435.0,101042.0,27099.0,89394.0,39848.0,2794,467,875,159,3.18,0.42,103,59,2794,467,06073013312,tract,2023,0.03686471009305655,104600.57142857143,1.0762704390312738
Census Tract 133.15; San Diego County; California,06,073,013315,139476.0,11702.0,182378600.0,47290637.0,40342.0,19340.0,75563.0,17238.0,141758.0,24764.0,,,3893,546,1242,138,3.13,0.26,328,220,3893,546,06073013315,tract,2023,0.08425378885178525,146842.6731078905,1.052816779287408
Census Tract 133.16; San Diego County; California,06,073,013316,141364.0,26410.0,365938000.0,77439945.0,32416.0,25575.0,76955.0,36734.0,160536.0,50886.0,118864.0,41212.0,7733,1488,2246,350,3.44,0.41,403,342,7733,1488,06073013316,tract,2023,0.052114315272210006,162928.7622439893,1.1525477649471527
Census Tract 133.17; San Diego County; California,06,073,013317,139464.0,14364.0,795294300.0,126599563.0,39624.0,12753.0,71243.0,18012.0,151392.0,14542.0,87250.0,32528.0,16919,1805,4937,452,3.43,0.25,1022,582,16766,1764,06073013317,tract,2023,0.0609566980794465,161088.57605833502,1.1550548963053908
